# Hytale Item IDs — 2026-07-04T23:10:15.528252121Z
# Format: id | maxStack | hasBlock | consumable
# Gesamt: 3690 Items (Vanilla + alle geladenen Plugins)

*Container_Bucket_State_Filled_Milk | maxStack=1 | hasBlock=true | consumable=true
Wood_Azure_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Azure_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Azure_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Branch_Corner_Deco | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Branch_Long_Deco | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Branch_Short_Deco | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Roots_Deco | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Trunk_Deco | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Trunk_Full_Deco | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Trunk_Half_Deco | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Bamboo_Trunk_Stairs_Deco | maxStack=100 | hasBlock=true | consumable=false
Wood_Banyan_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Banyan_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Banyan_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Banyan_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Banyan_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Banyan_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Banyan_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Banyan_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Beech_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Beech_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Beech_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Beech_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Beech_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Beech_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Beech_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Beech_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Birch_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Birch_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Birch_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Birch_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Birch_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Birch_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Birch_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Birch_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Beam | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Decorative | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Fence | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Fence_Gate | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Ornate | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Planks | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Planks_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Roof | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Wood_Blackwood_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Bottletree_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Bottletree_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Bottletree_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Bottletree_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Bottletree_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Bottletree_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Bottletree_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Bottletree_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Burnt_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Burnt_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Burnt_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Burnt_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Burnt_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Burnt_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Burnt_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Burnt_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Camphor_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Camphor_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Camphor_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Camphor_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Camphor_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Camphor_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Camphor_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Camphor_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Cedar_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Cedar_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Cedar_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Cedar_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Cedar_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Cedar_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Cedar_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Cedar_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Crystal_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Crystal_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Crystal_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Crystal_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Crystal_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Crystal_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Crystal_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Crystal_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Beam | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Decorative | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Fence | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Fence_Gate | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Ornate | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Planks | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Planks_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Roof | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Wood_Darkwood_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Beam | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Decorative | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Fence | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Fence_Gate | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Ornate | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Planks | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Planks_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Roof | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Wood_Deadwood_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Dry_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Dry_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Dry_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Dry_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Dry_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Dry_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Dry_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Dry_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Beam | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Decorative | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Fence | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Fence_Gate | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Ornate | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Planks | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Planks_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Roof | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Wood_Drywood_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Fig_Blue_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Fig_Blue_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Fig_Blue_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Fig_Blue_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Fig_Blue_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Fig_Blue_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Fig_Blue_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Fig_Blue_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Fir_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Fir_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Fir_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Fir_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Fir_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Fir_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Fir_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Fir_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Fire_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Fire_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Fire_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Fire_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Fire_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Fire_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Fire_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Fire_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Gnarled_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Beam | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Decorative | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Fence | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Fence_Gate | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Ornate | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Planks | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Planks_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Roof | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Wood_Goldenwood_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Beam | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Decorative | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Fence | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Fence_Gate | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Ornate | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Planks | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Planks_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Roof | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Wood_Greenwood_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Gumboab_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Gumboab_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Gumboab_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Gumboab_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Gumboab_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Gumboab_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Gumboab_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Gumboab_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Beam | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Decorative | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Fence | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Fence_Gate | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Ornate | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Planks | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Planks_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Roof | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Wood_Hardwood_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Ice_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Ice_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Ice_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Ice_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Ice_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Ice_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Ice_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Ice_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Jungle_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Jungle_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Jungle_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Jungle_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Jungle_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Jungle_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Jungle_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Jungle_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Beam | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Decorative | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Fence | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Fence_Gate | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Ornate | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Planks | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Planks_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Roof | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Roof_Hollow | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Wood_Lightwood_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Maple_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Maple_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Maple_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Maple_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Maple_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Maple_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Maple_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
